ares_score,id,rms,file_path,PZ,ares_id
7.6853065,PZ24_iFoldRNA_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ24/PZ24_iFoldRNA_4_addH.pdb,PZ24,PZ24_iFoldRNA_4
7.6751809,PZ24_iFoldRNA_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ24/PZ24_iFoldRNA_5_addH.pdb,PZ24,PZ24_iFoldRNA_5
8.3201008,PZ25_Adamiak_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Adamiak_1_addH.pdb,PZ25,PZ25_Adamiak_1
8.4099846,PZ25_Adamiak_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Adamiak_2_addH.pdb,PZ25,PZ25_Adamiak_2
8.3309603,PZ25_Adamiak_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Adamiak_3_addH.pdb,PZ25,PZ25_Adamiak_3
7.8127141,PZ25_Adamiak_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Adamiak_4_addH.pdb,PZ25,PZ25_Adamiak_4
8.2883654,PZ25_Adamiak_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Adamiak_5_addH.pdb,PZ25,PZ25_Adamiak_5
8.2946854,PZ25_Bujnicki_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Bujnicki_1_addH.pdb,PZ25,PZ25_Bujnicki_1
8.341507,PZ25_Bujnicki_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Bujnicki_2_addH.pdb,PZ25,PZ25_Bujnicki_2
8.2377224,PZ25_Bujnicki_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Bujnicki_3_addH.pdb,PZ25,PZ25_Bujnicki_3
8.33951,PZ25_Bujnicki_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Bujnicki_4_addH.pdb,PZ25,PZ25_Bujnicki_4
8.2261524,PZ25_Bujnicki_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Bujnicki_5_addH.pdb,PZ25,PZ25_Bujnicki_5
8.2236977,PZ25_Chen_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_10_addH.pdb,PZ25,PZ25_Chen_10
7.9399343,PZ25_Chen_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_1_addH.pdb,PZ25,PZ25_Chen_1
8.1106014,PZ25_Chen_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_2_addH.pdb,PZ25,PZ25_Chen_2
7.8250642,PZ25_Chen_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_3_addH.pdb,PZ25,PZ25_Chen_3
7.7147498,PZ25_Chen_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_4_addH.pdb,PZ25,PZ25_Chen_4
7.7167177,PZ25_Chen_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_5_addH.pdb,PZ25,PZ25_Chen_5
8.0696011,PZ25_Chen_6_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_6_addH.pdb,PZ25,PZ25_Chen_6
7.5740395,PZ25_Chen_7_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_7_addH.pdb,PZ25,PZ25_Chen_7
8.1673918,PZ25_Chen_8_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_8_addH.pdb,PZ25,PZ25_Chen_8
8.0862598,PZ25_Chen_9_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Chen_9_addH.pdb,PZ25,PZ25_Chen_9
8.3277512,PZ25_Das_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_10_addH.pdb,PZ25,PZ25_Das_10
7.4238119,PZ25_Das_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_1_addH.pdb,PZ25,PZ25_Das_1
9.450779,PZ25_Das_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_2_addH.pdb,PZ25,PZ25_Das_2
8.3221436,PZ25_Das_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_3_addH.pdb,PZ25,PZ25_Das_3
7.640449,PZ25_Das_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_4_addH.pdb,PZ25,PZ25_Das_4
7.947927,PZ25_Das_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_5_addH.pdb,PZ25,PZ25_Das_5
7.7151365,PZ25_Das_6_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_6_addH.pdb,PZ25,PZ25_Das_6
8.2354431,PZ25_Das_7_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_7_addH.pdb,PZ25,PZ25_Das_7
8.3288212,PZ25_Das_8_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_8_addH.pdb,PZ25,PZ25_Das_8
8.0768929,PZ25_Das_9_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Das_9_addH.pdb,PZ25,PZ25_Das_9
8.1762056,PZ25_Ding_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Ding_1_addH.pdb,PZ25,PZ25_Ding_1
8.1233664,PZ25_Ding_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Ding_2_addH.pdb,PZ25,PZ25_Ding_2
9.3726044,PZ25_Ding_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Ding_3_addH.pdb,PZ25,PZ25_Ding_3
9.5085297,PZ25_RNAComposer_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_RNAComposer_1_addH.pdb,PZ25,PZ25_RNAComposer_1
9.8028107,PZ25_RNAComposer_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_RNAComposer_2_addH.pdb,PZ25,PZ25_RNAComposer_2
9.9111214,PZ25_RNAComposer_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_RNAComposer_3_addH.pdb,PZ25,PZ25_RNAComposer_3
8.5655231,PZ25_Sanbonmatsu_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Sanbonmatsu_1_addH.pdb,PZ25,PZ25_Sanbonmatsu_1
8.7723923,PZ25_SimRNA_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_SimRNA_1_addH.pdb,PZ25,PZ25_SimRNA_1
8.5859776,PZ25_SimRNA_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_SimRNA_2_addH.pdb,PZ25,PZ25_SimRNA_2
9.1397057,PZ25_SimRNA_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_SimRNA_3_addH.pdb,PZ25,PZ25_SimRNA_3
8.2813578,PZ25_SimRNA_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_SimRNA_4_addH.pdb,PZ25,PZ25_SimRNA_4
8.0069666,PZ25_SimRNA_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_SimRNA_5_addH.pdb,PZ25,PZ25_SimRNA_5
9.2413578,PZ25_Xiao_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Xiao_1_addH.pdb,PZ25,PZ25_Xiao_1
7.7976756,PZ25_Xiao_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Xiao_2_addH.pdb,PZ25,PZ25_Xiao_2
9.1971169,PZ25_Xiao_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Xiao_3_addH.pdb,PZ25,PZ25_Xiao_3
9.3127136,PZ25_Xiao_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Xiao_4_addH.pdb,PZ25,PZ25_Xiao_4
9.1104774,PZ25_Xiao_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_Xiao_5_addH.pdb,PZ25,PZ25_Xiao_5
8.0685492,PZ25_iFoldRNA_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ25/PZ25_iFoldRNA_1_addH.pdb,PZ25,PZ25_iFoldRNA_1
7.9617739,PZ26_Adamiak_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Adamiak_1_addH.pdb,PZ26,PZ26_Adamiak_1
8.0140743,PZ26_Adamiak_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Adamiak_2_addH.pdb,PZ26,PZ26_Adamiak_2
7.6389904,PZ26_Adamiak_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Adamiak_3_addH.pdb,PZ26,PZ26_Adamiak_3
8.2155752,PZ26_Adamiak_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Adamiak_4_addH.pdb,PZ26,PZ26_Adamiak_4
6.4665647,PZ26_Bujnicki_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Bujnicki_1_addH.pdb,PZ26,PZ26_Bujnicki_1
6.3580823,PZ26_Bujnicki_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Bujnicki_2_addH.pdb,PZ26,PZ26_Bujnicki_2
6.7310548,PZ26_Bujnicki_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Bujnicki_3_addH.pdb,PZ26,PZ26_Bujnicki_3
6.3149095,PZ26_Bujnicki_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Bujnicki_4_addH.pdb,PZ26,PZ26_Bujnicki_4
6.4598703,PZ26_Bujnicki_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Bujnicki_5_addH.pdb,PZ26,PZ26_Bujnicki_5
8.323103,PZ26_Chen_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_10_addH.pdb,PZ26,PZ26_Chen_10
8.1947384,PZ26_Chen_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_1_addH.pdb,PZ26,PZ26_Chen_1
8.2171345,PZ26_Chen_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_2_addH.pdb,PZ26,PZ26_Chen_2
8.5313206,PZ26_Chen_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_3_addH.pdb,PZ26,PZ26_Chen_3
7.8476768,PZ26_Chen_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_4_addH.pdb,PZ26,PZ26_Chen_4
8.3779221,PZ26_Chen_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_5_addH.pdb,PZ26,PZ26_Chen_5
8.3749504,PZ26_Chen_6_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_6_addH.pdb,PZ26,PZ26_Chen_6
8.5625839,PZ26_Chen_7_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_7_addH.pdb,PZ26,PZ26_Chen_7
8.8535748,PZ26_Chen_8_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_8_addH.pdb,PZ26,PZ26_Chen_8
8.1893787,PZ26_Chen_9_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Chen_9_addH.pdb,PZ26,PZ26_Chen_9
6.7076154,PZ26_Das_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_10_addH.pdb,PZ26,PZ26_Das_10
6.4420891,PZ26_Das_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_1_addH.pdb,PZ26,PZ26_Das_1
6.5350838,PZ26_Das_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_2_addH.pdb,PZ26,PZ26_Das_2
6.5954647,PZ26_Das_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_3_addH.pdb,PZ26,PZ26_Das_3
6.5477076,PZ26_Das_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_4_addH.pdb,PZ26,PZ26_Das_4
6.4560122,PZ26_Das_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_5_addH.pdb,PZ26,PZ26_Das_5
6.8578234,PZ26_Das_6_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_6_addH.pdb,PZ26,PZ26_Das_6
6.6585145,PZ26_Das_7_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_7_addH.pdb,PZ26,PZ26_Das_7
6.6155562,PZ26_Das_8_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_8_addH.pdb,PZ26,PZ26_Das_8
6.5550432,PZ26_Das_9_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Das_9_addH.pdb,PZ26,PZ26_Das_9
7.5896583,PZ26_Ding_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Ding_1_addH.pdb,PZ26,PZ26_Ding_1
8.5175991,PZ26_Ding_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Ding_2_addH.pdb,PZ26,PZ26_Ding_2
7.8568177,PZ26_Ding_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Ding_3_addH.pdb,PZ26,PZ26_Ding_3
6.5954647,PZ26_FARFAR2_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_10_addH.pdb,PZ26,PZ26_FARFAR2_10
6.5350838,PZ26_FARFAR2_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_1_addH.pdb,PZ26,PZ26_FARFAR2_1
6.5477076,PZ26_FARFAR2_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_2_addH.pdb,PZ26,PZ26_FARFAR2_2
6.4560122,PZ26_FARFAR2_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_3_addH.pdb,PZ26,PZ26_FARFAR2_3
6.8578234,PZ26_FARFAR2_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_4_addH.pdb,PZ26,PZ26_FARFAR2_4
6.7439141,PZ26_FARFAR2_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_5_addH.pdb,PZ26,PZ26_FARFAR2_5
6.6585145,PZ26_FARFAR2_6_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_6_addH.pdb,PZ26,PZ26_FARFAR2_6
6.6155562,PZ26_FARFAR2_7_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_7_addH.pdb,PZ26,PZ26_FARFAR2_7
6.8904943,PZ26_FARFAR2_8_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_8_addH.pdb,PZ26,PZ26_FARFAR2_8
6.7775092,PZ26_FARFAR2_9_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_FARFAR2_9_addH.pdb,PZ26,PZ26_FARFAR2_9
7.7644877,PZ26_RNAComposer_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_RNAComposer_1_addH.pdb,PZ26,PZ26_RNAComposer_1
7.980144,PZ26_RNAComposer_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_RNAComposer_2_addH.pdb,PZ26,PZ26_RNAComposer_2
7.7964411,PZ26_RNAComposer_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_RNAComposer_3_addH.pdb,PZ26,PZ26_RNAComposer_3
7.5735164,PZ26_SimRNA_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_SimRNA_1_addH.pdb,PZ26,PZ26_SimRNA_1
7.7448545,PZ26_SimRNA_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_SimRNA_2_addH.pdb,PZ26,PZ26_SimRNA_2
7.7210388,PZ26_SimRNA_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_SimRNA_3_addH.pdb,PZ26,PZ26_SimRNA_3
7.5478935,PZ26_SimRNA_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_SimRNA_4_addH.pdb,PZ26,PZ26_SimRNA_4
7.3776965,PZ26_SimRNA_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_SimRNA_5_addH.pdb,PZ26,PZ26_SimRNA_5
6.2359972,PZ26_TFN_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_10_addH.pdb,PZ26,PZ26_TFN_10
6.183938,PZ26_TFN_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_1_addH.pdb,PZ26,PZ26_TFN_1
6.3185034,PZ26_TFN_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_2_addH.pdb,PZ26,PZ26_TFN_2
6.259551,PZ26_TFN_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_3_addH.pdb,PZ26,PZ26_TFN_3
6.2617111,PZ26_TFN_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_4_addH.pdb,PZ26,PZ26_TFN_4
6.2754569,PZ26_TFN_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_5_addH.pdb,PZ26,PZ26_TFN_5
6.2354217,PZ26_TFN_6_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_6_addH.pdb,PZ26,PZ26_TFN_6
6.2971277,PZ26_TFN_7_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_7_addH.pdb,PZ26,PZ26_TFN_7
6.30829,PZ26_TFN_8_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_8_addH.pdb,PZ26,PZ26_TFN_8
6.3354511,PZ26_TFN_9_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_TFN_9_addH.pdb,PZ26,PZ26_TFN_9
8.7140007,PZ26_Xiao_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Xiao_1_addH.pdb,PZ26,PZ26_Xiao_1
8.7984943,PZ26_Xiao_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Xiao_2_addH.pdb,PZ26,PZ26_Xiao_2
8.4912415,PZ26_Xiao_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Xiao_3_addH.pdb,PZ26,PZ26_Xiao_3
8.5959034,PZ26_Xiao_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Xiao_4_addH.pdb,PZ26,PZ26_Xiao_4
8.5988045,PZ26_Xiao_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_Xiao_5_addH.pdb,PZ26,PZ26_Xiao_5
7.5187845,PZ26_iFoldRNA_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_iFoldRNA_1_addH.pdb,PZ26,PZ26_iFoldRNA_1
7.7425585,PZ26_iFoldRNA_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26/PZ26_iFoldRNA_2_addH.pdb,PZ26,PZ26_iFoldRNA_2
7.9533215,PZ26tBox_Adamiak_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Adamiak_1_addH.pdb,PZ26tBox,PZ26tBox_Adamiak_1
8.009944,PZ26tBox_Adamiak_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Adamiak_2_addH.pdb,PZ26tBox,PZ26tBox_Adamiak_2
7.6346192,PZ26tBox_Adamiak_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Adamiak_3_addH.pdb,PZ26tBox,PZ26tBox_Adamiak_3
8.2067642,PZ26tBox_Adamiak_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Adamiak_4_addH.pdb,PZ26tBox,PZ26tBox_Adamiak_4
6.4722085,PZ26tBox_Bujnicki_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Bujnicki_1_addH.pdb,PZ26tBox,PZ26tBox_Bujnicki_1
6.3587317,PZ26tBox_Bujnicki_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Bujnicki_2_addH.pdb,PZ26tBox,PZ26tBox_Bujnicki_2
6.7330194,PZ26tBox_Bujnicki_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Bujnicki_3_addH.pdb,PZ26tBox,PZ26tBox_Bujnicki_3
6.3061161,PZ26tBox_Bujnicki_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Bujnicki_4_addH.pdb,PZ26tBox,PZ26tBox_Bujnicki_4
6.4680305,PZ26tBox_Bujnicki_5_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Bujnicki_5_addH.pdb,PZ26tBox,PZ26tBox_Bujnicki_5
8.3304729,PZ26tBox_Chen_10_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Chen_10_addH.pdb,PZ26tBox,PZ26tBox_Chen_10
8.1968555,PZ26tBox_Chen_1_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Chen_1_addH.pdb,PZ26tBox,PZ26tBox_Chen_1
8.2281532,PZ26tBox_Chen_2_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Chen_2_addH.pdb,PZ26tBox,PZ26tBox_Chen_2
8.5378151,PZ26tBox_Chen_3_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Chen_3_addH.pdb,PZ26tBox,PZ26tBox_Chen_3
7.8464527,PZ26tBox_Chen_4_addH.pdb,0,/home/bufan/projects/20231116_ares_PuzzleV/predicted_models/Puzzles/PZ26tBox/PZ26tBox_Chen_4_addH.pdb,PZ26tBox,PZ26tBox_Chen_4
